Name \\epn-ta-pix-001.epn.local\42FYC4025A/Meas/PRIM
Data Type Float 32
Number of Values 17999
Time Value Value Attributes
2-Apr-2024 17:22:48.039 15,852
2-Apr-2024 17:22:47.039 15,829
2-Apr-2024 17:22:46.04001 15,82
2-Apr-2024 17:22:45.04001 15,822
2-Apr-2024 17:22:44.039 15,827
2-Apr-2024 17:22:43.039 15,825
2-Apr-2024 17:22:42.03801 15,807
2-Apr-2024 17:22:41.03801 15,774
2-Apr-2024 17:22:40.03801 15,74
2-Apr-2024 17:22:39.03801 15,731
2-Apr-2024 17:22:38.039 15,763
2-Apr-2024 17:22:37.03801 15,831
2-Apr-2024 17:22:36.039 15,912
2-Apr-2024 17:22:35.039 15,982
2-Apr-2024 17:22:34.039 16,028
2-Apr-2024 17:22:33.039 16,049
2-Apr-2024 17:22:32.039 16,063
2-Apr-2024 17:22:31.03801 16,087
2-Apr-2024 17:22:30.039 16,132
2-Apr-2024 17:22:29.03801 16,196
2-Apr-2024 17:22:28.041 16,268
2-Apr-2024 17:22:27.039 16,334
2-Apr-2024 17:22:26.039 16,388
2-Apr-2024 17:22:25.039 16,434
2-Apr-2024 17:22:24.04201 16,482
2-Apr-2024 17:22:23.041 16,541
2-Apr-2024 17:22:22.039 16,605
2-Apr-2024 17:22:21.041 16,661
2-Apr-2024 17:22:20.039 16,697
2-Apr-2024 17:22:19.039 16,707
2-Apr-2024 17:22:18.039 16,692
2-Apr-2024 17:22:17.03801 16,667
2-Apr-2024 17:22:16.039 16,651
2-Apr-2024 17:22:15.039 16,66
2-Apr-2024 17:22:14.039 16,696
2-Apr-2024 17:22:13.04001 16,749
2-Apr-2024 17:22:12.039 16,798
2-Apr-2024 17:22:11.04001 16,827
2-Apr-2024 17:22:10.04001 16,825
2-Apr-2024 17:22:09.04001 16,792
2-Apr-2024 17:22:08.039 16,733
2-Apr-2024 17:22:07.039 16,665
2-Apr-2024 17:22:06.04001 16,612
2-Apr-2024 17:22:05.04001 16,596
2-Apr-2024 17:22:04.041 16,623
2-Apr-2024 17:22:03.039 16,672
2-Apr-2024 17:22:02.03801 16,717
2-Apr-2024 17:22:01.039 16,731
2-Apr-2024 17:22:00.039 16,707
2-Apr-2024 17:21:59.039 16,651
2-Apr-2024 17:21:58.039 16,58
2-Apr-2024 17:21:57.04001 16,514
2-Apr-2024 17:21:56.039 16,471
2-Apr-2024 17:21:55.039 16,461
